"p","e","flux inf","flux hor","flux L inf","flux L hor"
38.86992990254146,0.41480502970952693,2.391085086182631e-7,4.5063744411450255e-11,0.00005301455208999643,5.927362768443727e-9
39.3473748236872,0.4567495694147846,2.1699789790410464e-7,4.4069525262441654e-11,0.00004825301145800693,5.555157080784228e-9
39.78088574038532,0.4948344144990551,1.9653665548556894e-7,4.19281886385827e-11,0.00004388091307282185,5.155410463276453e-9
40.15978817512647,0.5281217896800092,1.7811034702069975e-7,3.8841785389232475e-11,0.000040015509230453814,4.73905738779427e-9
40.474752292462256,0.5557920493062276,1.6227580549634447e-7,3.535530050376357e-11,0.00003676652280511113,4.336583996118334e-9
40.718022630517865,0.577163859753386,1.4968367718563373e-7,3.213024499317868e-11,0.00003423324520974297,3.989248461601331e-9
40.883609066202425,0.5917109761193029,1.4093166929844676e-7,2.9711434516971566e-11,0.00003249709038487413,3.735567507456079e-9
40.967434311919504,0.5990752001199384,1.3644822274969506e-7,2.8430754812891508e-11,0.00003161470768412183,3.6022882642563423e-9
27.911830384341098,0.0009247998800616108,1.0564928435100446e-6,2.1125518263485303e-10,0.0001557933149986714,3.115211440112785e-8
27.980325593293433,0.008289023880697022,1.0462016219232918e-6,2.077489468549311e-10,0.00015483783909641261,3.073489420850015e-8
28.115629431831135,0.022836140246613956,1.0260065216399087e-6,2.0154049527586413e-10,0.00015291133484648383,2.994837839149382e-8
28.314410270401698,0.04420795069377237,9.966605086853755e-7,1.9400252846680019e-10,0.00014999066538931875,2.8878034500323595e-8
28.57177346504375,0.07187821031999073,9.59235693646152e-7,1.8669377451244154e-10,0.00014605897227435856,2.762890092925403e-8
28.881381879765726,0.1051655855009449,9.15051253263607e-7,1.80962860094374e-10,0.00014112200139791207,2.6304803193909244e-8
29.235611927865747,0.14325043058521536,8.655818493322256e-7,1.7765898938904296e-10,0.00013522303636750147,2.499015986169e-8
29.625741289937466,0.18519497029047305,8.123611175779085e-7,1.770116177016683e-10,0.00012845323483551426,2.373870054655035e-8
30.04216368632156,0.22996639084322837,7.568973750784128e-7,1.786729022607965e-10,0.00012095535893020554,2.257111824178352e-8
30.47462541559235,0.2764622712816465,7.006101112557751e-7,1.8186078721679915e-10,0.00011292012324595922,2.148061340152915e-8
30.912477834717,0.32353772871835346,6.447745486541682e-7,1.8549865789029987e-10,0.00010457505029056225,2.0442251324104802e-8
31.344939563987786,0.37003360915677164,5.904504963645876e-7,1.8825039167180117e-10,0.00009616639243600334,1.9420233176131256e-8
31.761361960371875,0.41480502970952693,5.3842258234724e-7,1.8851750312413458e-10,0.00008793827402178723,1.8371032491292824e-8
32.1514913224436,0.4567495694147846,4.89259825903932e-7,1.847325638305902e-10,0.00008011795249869517,1.7250914864467948e-8
32.50572137054362,0.4948344144990551,4.435599556209758e-7,1.761359144417494e-10,0.00007291426301884,1.6039110323618487e-8
32.81532978526559,0.5281217896800092,4.0224155221839013e-7,1.635156128304356e-10,0.0000665248687433246,1.4768068554236323e-8
33.07269297990764,0.5557920493062276,3.6663335267129836e-7,1.4911863477228542e-10,0.00006113953674897353,1.3532175011576994e-8
33.27147381847821,0.577163859753386,3.3826744682671683e-7,1.3571946801832365e-10,0.00005693195076601375,1.2460866550618937e-8
33.40677765701591,0.5917109761193029,3.185339059940771e-7,1.2563113453140327e-10,0.000054044560793169815,1.1676058494308576e-8
33.47527286596824,0.5990752001199384,3.0842059658652886e-7,1.2027813109991878e-10,0.00005257605291614969,1.1263017282897459e-8
23.027368456673567,0.0009247998800616108,2.2690680565443417e-6,8.220476047207864e-10,0.0002507343060620588,9.08366543789014e-8
23.083877270045658,0.008289023880697022,2.2469824937914987e-6,8.083735186765871e-10,0.00024919798831761334,8.961696592815633e-8
23.19550346226263,0.022836140246613956,2.2036959997916096e-6,7.841797389800135e-10,0.0002461040524633319,8.732131051270955e-8
23.35949842600599,0.04420795069377237,2.140914436335069e-6,7.548492891473074e-10,0.00024142172078976787,8.42054667769078e-8
23.571824061000317,0.07187821031999073,2.061037611521997e-6,7.264921199189551e-10,0.0002351313597850713,8.058267237779725e-8
23.827252205443656,0.1051655855009449,1.9669731574869774e-6,7.043969796809967e-10,0.00022724858637263842,7.676097618362592e-8
24.119493370702408,0.14325043058521536,1.8619157844217908e-6,6.919061129410277e-10,0.00021784640160040964,7.298887768772779e-8
24.441351609395074,0.18519497029047305,1.749127471681943e-6,6.899498048269637e-10,0.00020707044478953735,6.942211332101772e-8
24.784901703498797,0.22996639084322837,1.631758809770486e-6,6.972094914109985e-10,0.00019514464823478225,6.611721534015581e-8
25.14168430951934,0.2764622712816465,1.5127243919528337e-6,7.106659591148056e-10,0.00018236592941210433,6.304843882298385e-8
25.502914255602906,0.32353772871835346,1.3945933706753144e-6,7.261327971080173e-10,0.000169087051510609,6.013588478420198e-8
25.85969686162345,0.37003360915677164,1.2794431497855927e-6,7.383839296570254e-10,0.0001556883419817505,5.7267402948564466e-8
26.20324695572717,0.41480502970952693,1.1687587346654356e-6,7.411181369667912e-10,0.00014254598777863818,5.4307911518495364e-8
26.52510519441984,0.4567495694147846,1.0636322647256654e-6,7.280608361371479e-10,0.00013001301539754763,5.11212789672744e-8
26.817346359678588,0.4948344144990551,9.653621910310144e-7,6.959935650624318e-10,0.00011842267248890506,4.7638984823665454e-8
27.072774504121927,0.5281217896800092,8.760834732475368e-7,6.477512818925125e-10,0.00010810244275125633,4.395185503115889e-8
27.285100139116253,0.5557920493062276,7.988815399245158e-7,5.920246484579869e-10,0.00009937563152497652,4.0339094668921465e-8
27.44909510285962,0.577163859753386,7.372578203327354e-7,5.397656908774562e-10,0.00009254130645054766,3.718968602235117e-8
27.560721295076586,0.5917109761193029,6.943429928884848e-7,5.002342035812908e-10,0.00008784445375097623,3.487376103743738e-8
27.61723010844868,0.5990752001199384,6.723391864378347e-7,4.792034989213358e-10,0.00008545382099132586,3.365226116494765e-8
19.215111012655576,0.0009247998800616108,4.65754305396708e-6,2.9626958391445945e-9,0.0003923024167090036,2.495451469414627e-7
19.262264604008458,0.008289023880697022,4.6122361384970585e-6,2.9132707982773505e-9,0.000389899941509825,2.461831127944294e-7
19.355410708801315,0.022836140246613956,4.523571346116174e-6,2.82591727908268e-9,0.0003850686904723919,2.398679666010227e-7
