"p","e","flux inf","flux hor","flux L inf","flux L hor"
114.44136450716888,0.0009247998800616108,3.826988724534334e-9,-2.3783104487773584e-12,4.688106933185286e-6,-2.913453819569681e-9
114.72345397344118,0.008289023880697022,3.789380752308788e-9,-2.3465992849638805e-12,4.659040330638988e-6,-2.8847512808709954e-9
115.2864702999175,0.022836140246613956,3.714567333739495e-9,-2.285890422297283e-12,4.599644884835033e-6,-2.827649989898808e-9
116.12712772431288,0.04420795069377237,3.603634072225869e-9,-2.2011832585987666e-12,4.507881817604478e-6,-2.7429736931753038e-9
117.23835449938731,0.07187821031999073,3.4587731938103872e-9,-2.09894517866548e-12,4.381779086742123e-6,-2.632392680030017e-9
118.60736165151762,0.1051655855009449,3.2836403497113828e-9,-1.986028057007392e-12,4.220409353101613e-6,-2.4986992669640837e-9
120.21392171618355,0.14325043058521536,3.0834594613215423e-9,-1.8685622718882035e-12,4.024743803518124e-6,-2.3458895879474697e-9
122.0292518135984,0.18519497029047305,2.864799636725236e-9,-1.7511338401486115e-12,3.7981647334055587e-6,-2.1789921900519054e-9
124.01572846253346,0.22996639084322837,2.6350756369798296e-9,-1.6364758788634062e-12,3.5465167742333067e-6,-2.0036843287280778e-9
126.12747515503685,0.2764622712816465,2.40191049230681e-9,-1.5256930905499487e-12,3.277707213543044e-6,-1.8258034769578907e-9
128.31171189205875,0.32353772871835346,2.1724873484533602e-9,-1.4187638801966611e-12,3.0009637331823376e-6,-1.650858043152623e-9
130.51066640810782,0.37003360915677164,1.952950715556186e-9,-1.314915151234913e-12,2.7259091977972886e-6,-1.4835850925153662e-9
132.66382010792978,0.41480502970952693,1.7479329567396361e-9,-1.2127640661754301e-12,2.4616316437053883e-6,-1.3275925000063717e-9
134.71028058599833,0.4567495694147846,1.56045903582141e-9,-1.110811866750806e-12,2.2159620506058016e-6,-1.1852436795684803e-9
136.59111469919642,0.4948344144990551,1.3925051385614256e-9,-1.008875740140209e-12,1.995167262389984e-6,-1.058012140609864e-9
138.2515231018966,0.5281217896800092,1.2460039032646427e-9,-9.09705979417598e-13,1.8040993716745855e-6,-9.472300725706045e-10
139.64277796084085,0.5557920493062276,1.1235451666038525e-9,-8.191143896158318e-13,1.646573786126477e-6,-8.546956087495809e-10
140.72387604829422,0.577163859753386,1.02823536718796e-9,-7.441874381712211e-13,1.5256528367669082e-6,-7.826582072377421e-10
141.46287977960623,0.5917109761193029,9.629777903903329e-10,-6.910293196868265e-13,1.4437022004264254e-6,-7.333000885908273e-10
141.83793122064006,0.5990752001199384,9.298401452626891e-10,-6.635658732275757e-13,1.402326421872357e-6,-7.082200165511437e-10
98.28385998896252,0.0009247998800616108,7.0179539458156214e-9,-5.48745123085103e-12,6.843334882383147e-6,-5.350904792414572e-9
98.52612240628743,0.008289023880697022,6.949031447330891e-9,-5.4143128618872524e-12,6.800943426411332e-6,-5.298216285469591e-9
99.00964877842739,0.022836140246613956,6.811939608822365e-9,-5.274291985648621e-12,6.714330999643539e-6,-5.193403542254068e-9
99.73161724633027,0.04420795069377237,6.6086941485088845e-9,-5.078915359447176e-12,6.580543993286785e-6,-5.037989620797266e-9
100.6859544935986,0.07187821031999073,6.343340084724755e-9,-4.843096331840355e-12,6.39672795451626e-6,-4.835052258744316e-9
101.86167716907784,0.1051655855009449,6.022595609997631e-9,-4.582637716951717e-12,6.161546478628924e-6,-4.589725118085494e-9
103.24141364058411,0.14325043058521536,5.65603630079936e-9,-4.311681944999609e-12,5.8764197429616755e-6,-4.309344376678311e-9
104.80044476448246,0.18519497029047305,5.255682454867318e-9,-4.0408124433254435e-12,5.546267525484044e-6,-4.003132458331604e-9
106.50645896377179,0.22996639084322837,4.835086404783234e-9,-3.776340156726727e-12,5.1795846255028385e-6,-3.681494876321935e-9
108.32005684555129,0.2764622712816465,4.4081712692898276e-9,-3.520819605594222e-12,4.787862847156535e-6,-3.3551268315530046e-9
110.19591020127358,0.32353772871835346,3.988049981219924e-9,-3.2742096717664684e-12,4.384515477810189e-6,-3.0341203463243617e-9
112.08440339347004,0.37003360915677164,3.5859313421342294e-9,-3.0347459207045806e-12,3.98353342334028e-6,-2.727158132718082e-9
113.93356219788785,0.41480502970952693,3.2102575459496573e-9,-2.79926971675952e-12,3.59813320615276e-6,-2.440860429745272e-9
115.69109135673351,0.4567495694147846,2.8665463973914006e-9,-2.564345840712066e-12,3.2397119478300854e-6,-2.1795711685602837e-9
117.30637825443951,0.4948344144990551,2.55843716666316e-9,-2.3295309871651856e-12,2.917413619204055e-6,-1.9460012440438216e-9
118.73236043910018,0.5281217896800092,2.2895358846156788e-9,-2.1011006876514225e-12,2.6383562208832127e-6,-1.7425981935324818e-9
119.92718975937512,0.5557920493062276,2.0646747135298218e-9,-1.8923880991482506e-12,2.408175258956638e-6,-1.572665801258943e-9
120.85565206423473,0.577163859753386,1.889622953968886e-9,-1.7197079803695206e-12,2.2314153113334117e-6,-1.4403453328163256e-9
121.49031890495596,0.5917109761193029,1.7697521225817965e-9,-1.5971570300221143e-12,2.1115913287072765e-6,-1.349664152801454e-9
121.81241837902257,0.5990752001199384,1.7088786874269188e-9,-1.5338280288053065e-12,2.051085485059622e-6,-1.3035801247432148e-9
79.98977596183511,0.0009247998800616108,1.593370468661191e-8,-1.7000066428169027e-11,0.000011410990731276109,-1.2174649963530357e-8
80.18694482036354,0.008289023880697022,1.5777379404623557e-8,-1.67736455095253e-11,0.000011340404531041297,-1.2054883009959873e-8
80.58046992391012,0.022836140246613956,1.5466494677447597e-8,-1.6340150174347027e-11,0.000011196216523188143,-1.1816652876531406e-8
81.16805466066697,0.04420795069377237,1.500571892369887e-8,-1.57352331843295e-11,0.000010973561464317759,-1.1463456759472115e-8
81.94475617208096,0.07187821031999073,1.440432887046695e-8,-1.5005034682608416e-11,0.000010667744830434161,-1.1002327274502963e-8
82.90163549504807,0.1051655855009449,1.3677631542372201e-8,-1.419846626660631e-11,0.000010276584639011439,-1.0444957611171296e-8
84.02455446927796,0.14325043058521536,1.28473528875629e-8,-1.3359325234926185e-11,9.802455863931105e-6,-9.808023262503142e-9
85.29339505339993,0.18519497029047305,1.1940688558608022e-8,-1.2520414255476043e-11,9.253516129851661e-6,-9.112458414620556e-9
86.68185999163279,0.22996639084322837,1.0988243464980398e-8,-1.1701320307349059e-11,8.64383275457484e-6,-8.381860908751651e-9
88.15788350418809,0.2764622712816465,1.0021422500117661e-8,-1.0910001552044792e-11,7.992432907174191e-6,-7.640473689968178e-9
89.68457455680175,0.32353772871835346,9.069776288255317e-9,-1.014639097293739e-11,7.321530725781454e-6,-6.911172758688383e-9
91.22155272764496,0.37003360915677164,8.158533110394043e-9,-9.40513545499317e-12,6.654304823806444e-6,-6.21365479568908e-9
92.7265180240817,0.41480502970952693,7.306662441513176e-9,-8.676625881640841e-12,6.012658564281646e-6,-5.5629652998884866e-9
94.15690917557131,0.4567495694147846,6.526581299834782e-9,-7.950349397990898e-12,5.415503352122175e-6,-4.969003931238269e-9
95.4715343548846,0.4948344144990551,5.8266098456714155e-9,-7.224831550977421e-12,4.87807580854072e-6,-4.437958038470497e-9
96.63209108809983,0.5281217896800092,5.2151674638731534e-9,-6.51915243499073e-12,4.412341471686504e-6,-3.975398516064575e-9
97.60452063708334,0.5557920493062276,4.703534650060461e-9,-5.874210642780988e-12,4.0278768719415666e-6,-3.588842708600194e-9
98.36016344316634,0.577163859753386,4.305079931419822e-9,-5.3403409424056936e-12,3.732460942125815e-6,-3.2877428514596972e-9
98.8766964568819,0.5917109761193029,4.0321747140390405e-9,-4.961256447910475e-12,3.5321209034817404e-6,-3.0813283273594897e-9
99.13884188717847,0.5990752001199384,3.8935746383338864e-9,-4.7652892951892e-12,3.4309358339437035e-6,-2.976404904075802e-9
62.85932243291995,0.0009247998800616108,4.154677865439688e-8,-6.375592530469666e-11,0.00002073694547247834,-3.1821985032717525e-8
63.014265995430776,0.008289023880697022,4.113976100690702e-8,-6.290778705263521e-11,0.000020608929705634872,-3.1509434032985396e-8
63.323514534657654,0.022836140246613956,4.03305471272059e-8,-6.128381485508264e-11,0.000020347511134469077,-3.088780025845401e-8
63.785263276672936,0.04420795069377237,3.9131662307602226e-8,-5.901729665553935e-11,0.000019944004833983265,-2.9966318329474304e-8
64.39562791581635,0.07187821031999073,3.756765292885556e-8,-5.6280819044531765e-11,0.000019390050841083814,-2.8763450935697668e-8
65.14758383978946,0.1051655855009449,3.567864301428753e-8,-5.3257475705282684e-11,0.00001868180750960904,-2.7309778509381474e-8
66.03002068897926,0.14325043058521536,3.3521228872343496e-8,-5.0111398870185184e-11,0.00001782360959645085,-2.5648804632842377e-8
67.02712886229571,0.18519497029047305,3.1165962561292044e-8,-4.696571810975465e-11,0.000016830164073855024,-2.383505092513764e-8
68.11824287267657,0.22996639084322837,2.8692017224480267e-8,-4.389416687617581e-11,0.000015726780557201527,-2.1929911355790985e-8
69.27816408483939,0.2764622712816465,2.618049031169075e-8,-4.092694256088621e-11,0.000014547683552784789,-1.9996423113957664e-8
70.47790197606044,0.32353772871835346,2.37075818511434e-8,-3.8064237200548284e-11,0.000013332842647786961,-1.8094077151203634e-8
71.68572391644803,0.37003360915677164,2.1338212902952504e-8,-3.528669991665708e-11,0.000012123978286461531,-1.62741587583721e-8
72.86838879682234,0.41480502970952693,1.912106648209506e-8,-3.255936458139501e-11,0.000010960531691785736,-1.4575952210162086e-8
73.9924501848625,0.4567495694147846,1.7088084540376313e-8,-2.984361494169721e-11,9.876618739611914e-6,-1.3025414981670918e-8
75.02553781426549,0.4948344144990551,1.526119037464522e-8,-2.7133422705653695e-11,8.899901365604013e-6,-1.163880629734042e-8
75.93755199379864,0.5281217896800092,1.3663247164562453e-8,-2.4498311806931797e-11,8.052386276429224e-6,-1.0430693235436473e-8
76.70172793788451,0.5557920493062276,1.2324874593787706e-8,-2.2089270625699355e-11,7.351959698431822e-6,-9.420706056063755e-9
77.29554376272631,0.577163859753386,1.128197512435672e-8,-2.0093733291655413e-11,6.813293951740307e-6,-8.633635167393749e-9
77.70145707934675,0.5917109761193029,1.0567481434051271e-8,-1.8675713782585943e-11,6.447781487295016e-6,-8.093829564368986e-9
77.90746195846019,0.5990752001199384,1.0204568360275883e-8,-1.794227752713019e-11,6.263115909973879e-6,-7.819350645602315e-9
48.49501905323691,0.0009247998800616108,1.1638407782688193e-7,-2.639558990886481e-10,0.0000393914986293478,-8.933869477400855e-8
48.614555674462146,0.008289023880697022,1.1524621376769394e-7,-2.604512448710855e-10,0.000039148986759976916,-8.84634382548245e-8
48.85313625760472,0.022836140246613956,1.1298483404948858e-7,-2.5373943802992656e-10,0.00003865396922154409,-8.672282807816894e-8
49.20936844680363,0.04420795069377237,1.0963640543142774e-7,-2.443692045007516e-10,0.00003789035445290062,-8.414303163267783e-8
49.68025555883492,0.07187821031999073,1.0527108425991852e-7,-2.330517115175314e-10,0.00003684270439832144,-8.077604608048812e-8
50.2603782112734,0.1051655855009449,1.0000210649432586e-7,-2.2054244811121574e-10,0.00003550404442708672,-7.670765200945425e-8
50.94116492927223,0.14325043058521536,9.398782096129292e-8,-2.0751996983140813e-10,0.000033882660876353105,-7.205955886605591e-8
51.71041884407096,0.18519497029047305,8.742448188116271e-8,-1.9449481611586917e-10,0.00003200619185041754,-6.698404055360569e-8
52.55219684413038,0.22996639084322837,8.053145568038023e-8,-1.8177429981645675e-10,0.0000299220660012659,-6.165237743180909e-8
53.447058562439814,0.2764622712816465,7.353284305813989e-8,-1.694861151091611e-10,0.000027694384109364652,-5.624035291598483e-8
54.37263824802651,0.32353772871835346,6.663874860784138e-8,-1.5763427259254841e-10,0.00002539803196824058,-5.0913923268085445e-8
55.30445465560106,0.37003360915677164,6.002759865191969e-8,-1.461434099273947e-10,0.000023111202101841907,-4.581641347274554e-8
56.21686277085797,0.41480502970952693,5.383262259130186e-8,-1.348754640799056e-10,0.000020907842513988803,-4.105804924364434e-8
57.084059175785605,0.4567495694147846,4.8141552791057316e-8,-1.2367581390133763e-10,0.000018852083521412475,-3.671211012597587e-8
57.88107069822168,0.4948344144990551,4.3016751091368694e-8,-1.1251709228473586e-10,0.000016996406661639446,-3.2824640110690843e-8
58.58467588042007,0.5281217896800092,3.8525926157998386e-8,-1.0167534490548833e-10,0.000015383328180067843,-2.943656245100138e-8
59.1742260940422,0.5557920493062276,3.475964887870432e-8,-9.176108311268807e-11,0.000014048114166681456,-2.6602843433051063e-8
59.632346045470996,0.577163859753386,3.182260214257959e-8,-8.354142789555985e-11,0.000013020048939807504,-2.4393285425711087e-8
59.94550204622931,0.5917109761193029,2.9809663026044505e-8,-7.769483243009528e-11,0.000012321918242695084,-2.28770028386435e-8
60.104431702977145,0.5990752001199384,2.8787069598003332e-8,-7.466862241826944e-11,0.000011969060526035752,-2.210568087429179e-8
37.20525693830439,0.0009247998800616108,3.3256882456526155e-7,-1.1226060717647698e-9,0.0000757217640787787,-2.5560296614455676e-7
37.29696513417785,0.008289023880697022,3.2932612264677367e-7,-1.1077444284515388e-9,0.00007525724442892765,-2.5310845467024846e-7
37.4800035589399,0.022836140246613956,3.228849293014426e-7,-1.079273782201663e-9,0.00007430959233243334,-2.481481364290209e-7
37.75330400066754,0.04420795069377237,3.1335471835696605e-7,-1.0395065781979177e-9,0.00007284889258119196,-2.407973289224354e-7
38.11456741151037,0.07187821031999073,3.009412895664556e-7,-9.914442198038461e-10,0.0000708465756518947,-2.312048473273348e-7
38.5596360548696,0.1051655855009449,2.859714392569215e-7,-9.382820182590062e-10,0.00006829004598561751,-2.196152744015136e-7
39.08193391674952,0.14325043058521536,2.688970227555675e-7,-8.828987867607884e-10,0.00006519538312828382,-2.063748077208059e-7
39.672103590040386,0.18519497029047305,2.5027363980851454e-7,-8.274707085917907e-10,0.00006161497725478854,-1.9191591585434095e-7
40.31791355957235,0.22996639084322837,2.3071896803304686e-7,-7.733187736571618e-10,0.000057638384701950884,-1.7672462004827142e-7
41.00444922455283,0.2764622712816465,2.1086169293157345e-7,-7.210046078088327e-10,0.00005338655650119704,-1.6129961089886423e-7
41.714551636953665,0.32353772871835346,1.9128921868246102e-7,-6.705668974379482e-10,0.00004900081337260862,-1.4611206314926681e-7
42.42943884681496,0.37003360915677164,1.7249782898717706e-7,-6.217147345579862e-10,0.00004462872972978045,-1.3156993976166213e-7
43.129436063507704,0.41480502970952693,1.548556912278753e-7,-5.739012657790054e-10,0.00004040990028222717,-1.1798871371706613e-7
43.79474696947698,0.4567495694147846,1.3860664371241773e-7,-5.26501703126269e-10,0.000036465831334136355,-1.0557989073149779e-7
44.40621220970032,0.4948344144990551,1.2393286550858141e-7,-4.793893026906515e-10,0.00003289728039869536,-9.447698391788005e-8
44.946016340060105,0.5281217896800092,1.1104246830823935e-7,-4.3367209995999466e-10,0.000029787894845757465,-8.479727671052938e-8
45.398317784704645,0.5557920493062276,1.0021306795904534e-7,-3.918603551859261e-10,0.00002720884168908042,-7.669728759892966e-8
45.74978626196745,0.577163859753386,9.175965976436571e-8,-3.5715998237839593e-10,0.00002522004207684214,-7.037707923030613e-8
45.99003876000637,0.5917109761193029,8.596329263476509e-8,-3.324471988283758e-10,0.000023868187551221538,-6.603681682432221e-8
46.11196919389131,0.5990752001199384,8.301812817267326e-8,-3.196437865794534e-10,0.000023184563558022175,-6.382778058386729e-8
28.643977087835783,0.0009247998800616108,9.344932515623781e-7,-4.659059664890635e-9,0.0001439611989567316,-7.177395808434391e-7
28.714582364550367,0.008289023880697022,9.254133302625847e-7,-4.597645292273203e-9,0.00014308203254417747,-7.107742798393898e-7
28.855501924755846,0.022836140246613956,9.073893261552227e-7,-4.479937991580375e-9,0.00014128974017109698,-6.969247971681313e-7
29.06591336214824,0.04420795069377237,8.807478866175333e-7,-4.315404152129468e-9,0.00013852986936055653,-6.764027395651662e-7
29.34404666142944,0.07187821031999073,8.46086791694541e-7,-4.116356697056869e-9,0.00013475077737517904,-6.496242468431489e-7
29.686700820330593,0.1051655855009449,8.043360106532076e-7,-3.895945064116015e-9,0.00012993045331201718,-6.172711727260198e-7
30.088813027579224,0.14325043058521536,7.56763140078096e-7,-3.6660695646301832e-9,0.0001240998454517924,-5.803068309478212e-7
30.54317910352681,0.18519497029047305,7.049108881728652e-7,-3.435787947984931e-9,0.00011735683200927232,-5.399332807528647e-7
31.040382119784557,0.22996639084322837,6.504820453697819e-7,-3.2106661484863662e-9,0.0001098678614855055,-4.975008059887983e-7
31.568939465599765,0.2764622712816465,5.952007043092785e-7,-2.9931479455302823e-9,0.00010185744794548914,-4.543952089259399e-7
32.11564062841005,0.32353772871835346,5.406694759826384e-7,-2.7835227630561733e-9,0.00009358788386410822,-4.1192757652710136e-7
32.66602556174381,0.37003360915677164,4.882313782314132e-7,-2.58074981266294e-9,0.00008533292140664105,-3.712370531948259e-7
33.20494682950295,0.41480502970952693,4.3887292158849273e-7,-2.3827805907384285e-9,0.00007735147197472955,-3.3321085344347964e-7
33.71716343315315,0.4567495694147846,3.932537571335649e-7,-2.187209614153239e-9,0.00006987009730570163,-2.9845050076387797e-7
34.18792476561779,0.4948344144990551,3.519024158459363e-7,-1.993476643673351e-9,0.00006308022738946542,-2.6733835546845e-7
34.60351488417509,0.5281217896800092,3.154600976718817e-7,-1.8058426828789337e-9,0.00005714594275417432,-2.4020522006327556e-7
34.951737508700354,0.5557920493062276,2.847774872800466e-7,-1.6342574794758519e-9,0.00005221107977384154,-2.174877607358562e-7
35.222329780822186,0.577163859753386,2.607978622209178e-7,-1.4916962589151181e-9,0.00004839848801763108,-1.9974794393159482e-7
35.40729791746303,0.5917109761193029,2.4434645494748326e-7,-1.390016250650827e-9,0.000045803892612587667,-1.875551854459302e-7
35.50117101072783,0.5990752001199384,2.359857246458072e-7,-1.337275716880901e-9,0.00004449101905082176,-1.8134550546210483e-7
22.262380433564836,0.0009247998800616108,2.5204478791312035e-6,-1.8231832768666617e-8,0.0002666396920792416,-1.9287537220622685e-6
22.31725554835833,0.008289023880697022,2.496066681673294e-6,-1.799295208058733e-8,0.00026502038927738114,-1.9101827903857354e-6
22.426779615152714,0.022836140246613956,2.44770974121131e-6,-1.753482174175163e-8,0.0002617221039135487,-1.8732585333652916e-6
22.590313451688004,0.04420795069377237,2.376322432689191e-6,-1.6893788128199827e-8,0.00025664947495317804,-1.8185460357414963e-6
22.806481384683252,0.07187821031999073,2.283582421698998e-6,-1.6117260868809216e-8,0.00024971284964378775,-1.7471525817419602e-6
23.072795563723705,0.1051655855009449,2.172037992941747e-6,-1.5256081572835667e-8,0.0002408758837862471,-1.6608883901742822e-6
23.385321122143843,0.14325043058521536,2.045101718462985e-6,-1.4356538787824033e-8,0.00023019680330351892,-1.5623077362833342e-6
23.73845890073629,0.18519497029047305,1.9068731017171174e-6,-1.3454187804073675e-8,0.00021785306512845726,-1.454596343987165e-6
24.1248899702314,0.22996639084322837,1.7618348855088496e-6,-1.2571232089722885e-8,0.00020414440369284742,-1.341333196059147e-6
24.53568993272999,0.2764622712816465,1.614493457993486e-6,-1.1717820696435214e-8,0.0001894743606403153,-1.2261945381829423e-6
24.960591448068914,0.32353772871835346,1.469004385812047e-6,-1.0895746273122955e-8,0.00017431393878291653,-1.1126656138011475e-6
25.388356026053504,0.37003360915677164,1.3288054833756936e-6,-1.0101751868520034e-8,0.00015915388940091724,-1.0037883236019263e-6
25.807210930517456,0.41480502970952693,1.1963843223131574e-6,-9.328886094512504e-9,0.0001444579629530725,-9.019531758730846e-7
26.205310707649723,0.4567495694147846,1.0734331685636371e-6,-8.56868154284e-9,0.00013063529784260484,-8.088041645551294e-7
26.57119104069853,0.4948344144990551,9.614450921030495e-7,-7.818893771757046e-9,0.00011804087795001926,-7.253972193771837e-7
26.89419176421475,0.5281217896800092,8.623555700430062e-7,-7.094680084483437e-9,0.00010699151260306921,-6.526301466481452e-7
27.164833809451128,0.5557920493062276,7.787073586492072e-7,-6.43272508194695e-9,0.0000977742127139997,-5.916687107541199e-7
27.375140782043882,0.577163859753386,7.132429183631616e-7,-5.882109810770866e-9,0.0000906373330075461,-5.440221781939613e-7
27.518899835242355,0.5917109761193029,6.6830472295359e-7,-5.4887180437552685e-9,0.0000857739095859999,-5.112420412730069e-7
27.591858925676203,0.5990752001199384,6.454625659916919e-7,-5.284387382530949e-9,0.00008331131780642862,-4.945346749524956e-7
17.53110328784442,0.0009247998800616108,6.428263961697845e-6,-6.582888946452472e-8,0.0004766748899934566,-4.8814012781267425e-6
17.57431615576966,0.008289023880697022,6.366423618425612e-6,-6.497334695018386e-8,0.00047379957398577607,-4.83489267270297e-6
17.66056379371687,0.022836140246613956,6.243898426460315e-6,-6.333128688083497e-8,0.00046794911685784366,-4.742421269901024e-6
17.789342860623623,0.04420795069377237,6.063298476481407e-6,-6.103076706446904e-8,0.0004589646798974378,-4.6053988916322265e-6
17.959570045994415,0.07187821031999073,5.8291061272324865e-6,-5.8239399995312974e-8,0.00044669880082510196,-4.4265834892770965e-6
18.16928622588399,0.1051655855009449,5.547945938169062e-6,-5.51378466574053e-8,0.00043109597518939396,-4.2104757341231e-6
18.415392784933452,0.14325043058521536,5.228503240035414e-6,-5.189179993699234e-8,0.00041226227053724277,-3.963421390736555e-6
18.693480516378834,0.18519497029047305,4.881046781134999e-6,-4.862995552488592e-8,0.00039050699596627564,-3.693335107863741e-6
18.997785934802867,0.22996639084322837,4.516670661795771e-6,-4.5434244372217406e-8,0.00036634793770585924,-3.4091151204668633e-6
19.32128128583673,0.2764622712816465,4.146417412464697e-6,-4.234384900052523e-8,0.0003404801637092131,-3.119915802401736e-6
19.65588127952552,0.32353772871835346,3.7803443849554766e-6,-3.936809020102893e-8,0.0003137130028538669,-2.8344415490410347e-6
19.99273586800531,0.37003360915677164,3.426601183013402e-6,-3.64986182243206e-8,0.0002868864645567433,-2.5603329044182464e-6
20.32257429721959,0.41480502970952693,3.090954375145659e-6,-3.3714747081821176e-8,0.00026079308293379194,-2.303659437719433e-6
20.6360685496694,0.4567495694147846,2.7774546990082575e-6,-3.0990033905526246e-8,0.00023614119703100145,-2.068668604201895e-6
20.92419074436511,0.4948344144990551,2.4901744578418524e-6,-2.8316670883903145e-8,0.00021356898929742314,-1.858129602938722e-6
21.178546250637652,0.5281217896800092,2.2347532803484174e-6,-2.5743563326154012e-8,0.00019367450820176565,-1.6743578504662169e-6
21.39167052381371,0.5557920493062276,2.018483944773867e-6,-2.339381777037914e-8,0.00017701800844292987,-1.5202935175543828e-6
21.55728234010981,0.577163859753386,1.848979803012977e-6,-2.143715415740575e-8,0.00016408900863617296,-1.3997572359299877e-6
21.670489228191975,0.5917109761193029,1.7325618581833473e-6,-2.003656577840324e-8,0.00015526573550029175,-1.3167367525833268e-6
21.727942803473375,0.5990752001199384,1.6733793900853673e-6,-1.9307942883570982e-8,0.0001507948918822375,-1.274385797985822e-6
14.016851138329894,0.0009247998800616108,0.000015371177589851352,-2.165369020301464e-7,0.0008181736763172145,-0.000011525764310404084
14.051401635638776,0.008289023880697022,0.00001522429898485492,-2.1375205114945417e-7,0.0008132781061369497,-0.00001141742299521124
14.120360233525588,0.022836140246613956,0.00001493364926308917,-2.08402301461811e-7,0.0008033293548023796,-0.000011202013200705547
14.223324489735095,0.04420795069377237,0.000014506036598712906,-2.0089663432924454e-7,0.0007880781911003657,-0.000010882811011412465
14.359428252165934,0.07187821031999073,0.000013952757827265257,-1.9177240562089282e-7,0.0007672971707271698,-0.000010466191049495032
14.527105119191733,0.1051655855009449,0.000013290012215829053,-1.8161209712974454e-7,0.000740910097100486,-9.962532973691807e-6
14.723877618088295,0.14325043058521536,0.000012538521690696104,-1.7095432471957648e-7,0.0007091032174306043,-9.386458997702113e-6
14.946220403426196,0.18519497029047305,0.000011722318406920353,-1.6022263923520967e-7,0.0006723919689548158,-8.75621031939325e-6
15.189525327286544,0.22996639084322837,0.000010866971756327494,-1.496923864832244e-7,0.000631629262204621,-8.092319338262122e-6
15.448173405786397,0.2764622712816465,9.997581905816892e-6,-1.3950145446263108e-7,0.0005879546884620792,-7.415958041694559e-6
15.715700111060778,0.32353772871835346,9.136565959181401e-6,-1.296907113633733e-7,0.0005426885317019185,-6.747336656382709e-6
15.985029459274616,0.37003360915677164,8.301479822635646e-6,-1.2024472136637563e-7,0.0004971905174736794,-6.104319511358322e-6
16.24874909437612,0.41480502970952693,7.50433935502826e-6,-1.1111107170798717e-7,0.0004527407928014851,-5.501278036216489e-6
16.49940087579354,0.4567495694147846,6.754137511499498e-6,-1.0221831164449648e-7,0.00041050913581870197,-4.948477258420994e-6
16.7297666346616,0.4948344144990551,6.0615870269676325e-6,-9.354390622908157e-8,0.0003716065595391364,-4.452747086809392e-6
16.933134512261685,0.5281217896800092,5.442396980850622e-6,-8.522999089118612e-8,0.0003371339609631579,-4.019726563789531e-6
17.10353629257319,0.5557920493062276,4.916408456442155e-6,-7.764835725841206e-8,0.0003081544613354343,-3.6563854925299984e-6
17.23594987417478,0.577163859753386,4.50357477467155e-6,-7.132893455474325e-8,0.0002856009527930864,-3.371780307897505e-6
17.32646352137812,0.5917109761193029,4.219928417952615e-6,-6.679646065301883e-8,0.0002701870142712564,-3.175503727995268e-6
