"p","e","flux inf","flux hor","flux L inf","flux L hor"
152.40860753923707,0.577163859753386,7.482457198509927e-10,-3.19659416068971e-13,1.2508520138111933e-6,-3.7885794680733625e-10
153.1157976838729,0.5917109761193029,7.02462356499343e-10,-2.978037397403747e-13,1.1854599602599304e-6,-3.558179079994986e-10
153.47435377696488,0.5990752001199384,6.791260833175623e-10,-2.864459517172651e-13,1.1523738958264732e-6,-3.4406711230953276e-10
117.61721590261678,0.0009247998800616108,3.4341020182834727e-9,-1.3636494409192872e-12,4.382173299929394e-6,-1.7401166550796437e-9
117.90641296098445,0.008289023880697022,3.4004253460592807e-9,-1.345512921464276e-12,4.3550569339227615e-6,-1.723017836216052e-9
118.48030700111855,0.022836140246613956,3.3338002745557993e-9,-1.3109909958214127e-12,4.2999401795735415e-6,-1.6891857732211724e-9
119.32958523204277,0.04420795069377237,3.2357944206857334e-9,-1.2632591881207067e-12,4.215409737105854e-6,-1.6394097634366784e-9
120.43960031053936,0.07187821031999073,3.1089653939671253e-9,-1.2063264259100188e-12,4.100141548837556e-6,-1.5749823302717207e-9
121.78981276164545,0.1051655855009449,2.956948745954583e-9,-1.1443072321255596e-12,3.953628214416987e-6,-1.4977465510218748e-9
123.35338878548606,0.14325043058521536,2.784398963580735e-9,-1.080733715204745e-12,3.7768311749089906e-6,-1.4100684149108663e-9
125.09711164855437,0.18519497029047305,2.596766110713439e-9,-1.0180856651534468e-12,3.5726050059134646e-6,-1.314723473930737e-9
126.98169941665321,0.22996639084322837,2.3999497924136823e-9,-9.576498577308815e-13,3.345796747705472e-6,-1.2147199349857418e-9
128.96254774306817,0.2764622712816465,2.1999071991305613e-9,-8.99696613188475e-13,3.1030096046604992e-6,-1.1130983759160243e-9
130.99085352375454,0.32353772871835346,2.002262543091708e-9,-8.438143254092149e-13,2.85208400215279e-6,-1.0127360556678324e-9
133.0150339223081,0.37003360915677164,1.8119130920169988e-9,-7.891623534112871e-13,2.6013898692205993e-6,-9.161554294101588e-10
134.98233682677517,0.41480502970952693,1.6326680433213035e-9,-7.345756028108503e-13,2.359055535810628e-6,-8.253427309841001e-10
136.84053854468868,0.4567495694147846,1.4671553837310985e-9,-6.788738794903914e-13,2.1323170087442516e-6,-7.41674214438369e-10
138.53963560944374,0.4948344144990551,1.3172893416034403e-9,-6.217551554252978e-13,1.9271959379612337e-6,-6.661069515772342e-10
140.03345366899157,0.5281217896800092,1.1851508817962423e-9,-5.648390207339237e-13,1.7485743052429508e-6,-5.99610967200569e-10
141.2811131294712,0.5557920493062276,1.0735919875296729e-9,-5.11802827598178e-13,1.6004747924362647e-6,-5.435199003976054e-10
142.24830611460607,0.577163859753386,9.86037779289607e-10,-4.672759424049191e-13,1.486250908851009e-6,-4.994908312506816e-10
142.9083515136134,0.5917109761193029,9.257175629600124e-10,-4.353598884245013e-13,1.4085640029479013e-6,-4.691366087885802e-10
143.2430045080401,0.5990752001199384,8.949709034378986e-10,-4.1877235314155723e-13,1.369254851779548e-6,-4.536545029964117e-10
103.25575783586359,0.0009247998800616108,5.770924701891295e-9,-2.7885023938099363e-12,6.057920166083486e-6,-2.927173277172328e-9
103.50964295970788,0.008289023880697022,5.714357846229695e-9,-2.751427691587587e-12,6.020459379155817e-6,-2.8984234020074253e-9
104.01346260529952,0.022836140246613956,5.602459294463655e-9,-2.6808563657926444e-12,5.944325780467316e-6,-2.8415411866050736e-9
104.75904110479561,0.04420795069377237,5.437882037664663e-9,-2.583277390206287e-12,5.827582712234825e-6,-2.757858481608471e-9
105.73351960490142,0.07187821031999073,5.224943876205886e-9,-2.4668837514690597e-12,5.668419192610711e-6,-2.649553628952335e-9
106.91886656970128,0.1051655855009449,4.969766734300494e-9,-2.3400857222610967e-12,5.466147964705926e-6,-2.519729156734752e-9
108.29152469663164,0.14325043058521536,4.6801723819762795e-9,-2.210105070176567e-12,5.222102016411753e-6,-2.372363861469561e-9
109.82233312718415,0.18519497029047305,4.365304277893258e-9,-2.082014187812149e-12,4.940217174748673e-6,-2.2121214414190426e-9
111.47680638358534,0.22996639084322837,4.035047221784274e-9,-1.9584475004614777e-12,4.627168795245929e-6,-2.044053275520301e-9
113.21578646003287,0.2764622712816465,3.6993736066680883e-9,-1.839961743984801e-12,4.292048870891172e-6,-1.87326305734848e-9
114.99642927580092,0.32353772871835346,3.3676917583192355e-9,-1.7257209152531703e-12,3.945653770869879e-6,-1.7045799631414179e-9
116.77345043248432,0.37003360915677164,3.0481867423102083e-9,-1.6140169109567004e-12,3.5995108135141174e-6,-1.542239211889754e-9
118.50053902860982,0.41480502970952693,2.747217729451566e-9,-1.5024845485414928e-12,3.2648163811547284e-6,-1.389579017660854e-9
120.13184806039243,0.4567495694147846,2.4691743574020276e-9,-1.3887238108376906e-12,2.9515440324300912e-6,-1.248915617875953e-9
121.6234796528562,0.4948344144990551,2.2172790255182792e-9,-1.2721085664094687e-12,2.668011056395732e-6,-1.1218603594897671e-9
122.93489749780178,0.5281217896800092,1.995069981969826e-9,-1.1559165479014753e-12,2.4209899958645543e-6,-1.0100440227611821e-9
124.03021353741605,0.5557920493062276,1.807399365443853e-9,-1.0476276240772177e-12,2.216090776970269e-6,-9.157090069306644e-10
124.87930900262684,0.577163859753386,1.660077517625919e-9,-9.56686534933148e-13,2.0580065020778755e-6,-8.416461058930411e-10
125.45876063611058,0.5917109761193029,1.5585684136793176e-9,-8.914825974357187e-13,1.9504648726741525e-6,-7.905770507627647e-10
125.7525513731756,0.5990752001199384,1.5068239751964697e-9,-8.575875722018183e-13,1.8960426950844082e-6,-7.645260961528151e-10
86.38235745769286,0.0009247998800616108,1.1747688876542733e-8,-7.427180416587918e-12,9.437570505000632e-6,-5.966656322510398e-9
86.5947542865067,0.008289023880697022,1.1632620552095682e-8,-7.328490352127987e-12,9.3792710688757e-6,-5.908101503174393e-9
87.0162429243499,0.022836140246613956,1.1405035827792605e-8,-7.140625426466708e-12,9.26080912277992e-6,-5.792257686630686e-9
87.6399837191114,0.04420795069377237,1.107039754132545e-8,-6.880844131678814e-12,9.079210561518798e-6,-5.621850969942553e-9
88.45521912966143,0.07187821031999073,1.063755969612033e-8,-6.570942168185596e-12,8.831701453326368e-6,-5.40133229030742e-9
89.4468642192021,0.1051655855009449,1.0119027017018207e-8,-6.233301255329409e-12,8.517247355753933e-6,-5.137030432181353e-9
90.59521126999019,0.14325043058521536,9.530723296545934e-9,-5.887150603387913e-12,8.137935449850475e-6,-4.837050149853984e-9
91.87586470587354,0.18519497029047305,8.89121132443775e-9,-5.546007923668261e-12,7.699871400948339e-6,-4.510879976009608e-9
93.25997444690923,0.22996639084322837,8.22051822473499e-9,-5.216907265778262e-12,7.2133933604446126e-6,-4.168788231116566e-9
94.71478143999028,0.2764622712816465,7.538817713691603e-9,-4.901353576852382e-12,6.692575520270445e-6,-3.821143627234975e-9
96.20444291204741,0.32353772871835346,6.865120320549672e-9,-4.597150202054284e-12,6.154132603594235e-6,-3.47775636774446e-9
97.69107455355372,0.37003360915677164,6.215940071223481e-9,-4.299800307367653e-12,5.615914636744169e-6,-3.1472356556658057e-9
99.13593329652834,0.41480502970952693,5.604082342415391e-9,-4.003084724466792e-12,5.095263436959394e-6,-2.8363784751829935e-9
100.50066416346372,0.4567495694147846,5.038394039419415e-9,-3.700674183405457e-12,4.6076420082788835e-6,-2.549911707775381e-9
101.74854279140635,0.4948344144990551,4.525453531793787e-9,-3.3908679309412503e-12,4.165990089277006e-6,-2.2911254687615857e-9
102.84565705827913,0.5281217896800092,4.072600190344156e-9,-3.082247446204095e-12,3.780918308704622e-6,-2.063340466589991e-9
103.76198350482467,0.5557920493062276,3.689908083882745e-9,-2.7945558404997056e-12,3.4612892963165188e-6,-1.8711222540781567e-9
104.47232517998954,0.577163859753386,3.389384736604101e-9,-2.55284532226038e-12,3.2145573157110786e-6,-1.7201676172041364e-9
104.95708650644848,0.5917109761193029,3.1822756173795057e-9,-2.3794615393818716e-12,3.0466509182554694e-6,-1.616050216566263e-9
105.20286782652994,0.5990752001199384,3.0766922224475973e-9,-2.2893017197670233e-12,2.961664178664627e-6,-1.5629281396878552e-9
69.89638318756387,0.0009247998800616108,2.7294075270067006e-8,-2.3734647306045523e-11,0.000015963263677345965,-1.3881467131119524e-8
70.06824432416074,0.008289023880697022,2.702700300007666e-8,-2.3419574731276686e-11,0.000015864794771078688,-1.3745421613805003e-8
70.40929233682145,0.022836140246613956,2.6498915676477084e-8,-2.2819748229200127e-11,0.000015664766746668535,-1.3476293726764839e-8
70.91399291322928,0.04420795069377237,2.5722717954821265e-8,-2.1990172666027533e-11,0.00001535825359792167,-1.3080453977553607e-8
71.57364157669373,0.07187821031999073,2.4719203521970312e-8,-2.1000343027286206e-11,0.000014940680084435303,-1.2568281874223093e-8
72.37603233337744,0.1051655855009449,2.3517572870900915e-8,-1.9921668401647855e-11,0.000014410385749248143,-1.1954506426904073e-8
73.30521866096181,0.14325043058521536,2.215482889781482e-8,-1.8815558756163067e-11,0.000013770927242798777,-1.1257957199302414e-8
74.34146085114298,0.18519497029047305,2.0673933551355486e-8,-1.7725253393175517e-11,0.000013032571651167995,-1.0500647889718318e-8
75.4614148287877,0.22996639084322837,1.912109565703876e-8,-1.6673331425011402e-11,0.000012212657415114413,-9.706375470993507e-9
76.63857356866282,0.2764622712816465,1.7542758544780975e-8,-1.566473552848728e-11,0.000011334773881146415,-8.89915416734424e-9
77.84393485000608,0.32353772871835346,1.598260671121841e-8,-1.4692619008898812e-11,0.000010426937879171645,-8.101704066761212e-9
79.04684454049901,0.37003360915677164,1.4478499453897521e-8,-1.3742890597575586e-11,9.519076493788258e-6,-7.333984605082024e-9
80.21595364243937,0.41480502970952693,1.305970447378845e-8,-1.279608597157949e-11,8.640272416248796e-6,-6.611792889585176e-9
81.3202271819747,0.4567495694147846,1.1746469831467412e-8,-1.1832308877467945e-11,7.81649531810246e-6,-5.946152625592374e-9
82.32994959888104,0.4948344144990551,1.0554144234624077e-8,-1.0845993420479317e-11,7.0695889438713515e-6,-5.34474224681165e-9
83.21768086085129,0.5281217896800092,9.500250263505709e-9,-9.863859371279643e-12,6.417649560984276e-6,-4.815274637878944e-9
83.95912745153984,0.5557920493062276,8.60886712250182e-9,-8.948116335573985e-12,5.875971562694777e-6,-4.368346064792285e-9
84.53390122922629,0.577163859753386,7.908506133447933e-9,-8.178275521257502e-12,5.457514435876306e-6,-4.017225630301948e-9
84.92614641013931,0.5917109761193029,7.425711255019189e-9,-7.625696931628412e-12,5.172601745253255e-6,-3.774956644404455e-9
85.12502064597123,0.5990752001199384,7.17955383208632e-9,-7.338220805514318e-12,5.0283518223651304e-6,-3.6513137893900672e-9
55.46464121849443,0.0009247998800616108,6.846617337837735e-8,-8.427400822325656e-11,0.000028315585525432802,-3.485318219116442e-8
55.60101760659978,0.008289023880697022,6.779714133340253e-8,-8.315698642204508e-11,0.000028141251071790817,-3.4512318398232534e-8
55.87164828586893,0.022836140246613956,6.647472087008394e-8,-8.10300574514079e-11,0.000027787248438186,-3.383807094275214e-8
56.27214163211418,0.04420795069377237,6.453202963606127e-8,-7.808763148771234e-11,0.000027245093280437056,-3.284649243934219e-8
56.79559041130402,0.07187821031999073,6.202201118885257e-8,-7.457550712639466e-11,0.000026506953048327458,-3.1563680030942935e-8
57.43230884231457,0.1051655855009449,5.901843322156157e-8,-7.074652303895712e-11,0.00002557009799251669,-3.002658849326478e-8
58.16964293507156,0.14325043058521536,5.5614156418779145e-8,-6.681846709343492e-11,0.00002444090646733479,-2.8282375663621887e-8
58.99192870541871,0.18519497029047305,5.191638749514084e-8,-6.294509691483663e-11,0.00002313745057468095,-2.638609028024633e-8
59.88064200814568,0.22996639084322837,4.8039935278929744e-8,-5.92071925327901e-11,0.00002169013410800506,-2.4397176586081717e-8
60.81474881291673,0.2764622712816465,4.409982016288609e-8,-5.5623118944546065e-11,0.000020140281612233797,-2.2375582271710372e-8
61.771235085303196,0.32353772871835346,4.0203935161234385e-8,-5.216959277420198e-11,0.000018536974385823502,-2.0378034221120737e-8
62.72577595507042,0.37003360915677164,3.644545117572737e-8,-4.879812201853368e-11,0.000016932649082192227,-1.845444344774934e-8
63.6534951577993,0.41480502970952693,3.2896066305337094e-8,-4.544178430984622e-11,0.000015378275270569055,-1.6644453200072874e-8
64.52976561535712,0.4567495694147846,2.9605484207439647e-8,-4.203174744381878e-11,0.000013919458825473893,-1.4975865067969124e-8
65.331007239458,0.4948344144990551,2.6612445238071726e-8,-3.854775080297775e-11,0.000012594841963608996,-1.3468060979421042e-8
66.03544563380946,0.5281217896800092,2.396257359919766e-8,-3.5081195189394835e-11,0.000011436895866431569,-1.2140361328823455e-8
66.62380324631798,0.5557920493062276,2.1718641505243145e-8,-3.1848401883558186e-11,0.000010473497386726196,-1.1019253341135108e-8
67.07990154364518,0.577163859753386,1.9954311741405253e-8,-2.9128668489723707e-11,9.728488918920565e-6,-1.0138061111628921e-8
67.39115853917016,0.5917109761193029,1.873761503055586e-8,-2.7174831235592834e-11,9.22089667877877e-6,-9.529752639367038e-9
67.54897054080722,0.5990752001199384,1.8117168697948303e-8,-2.6157717297350247e-11,8.963811007724414e-6,-9.219188184316877e-9
43.65492657500863,0.0009247998800616108,1.7718161546234487e-7,-3.12106397369732e-10,0.00005119417455368027,-9.017867904936307e-8
43.762265252020015,0.008289023880697022,1.7545325489982004e-7,-3.0797899959431144e-10,0.00005087972566413187,-8.929950861869159e-8
43.975272352992654,0.022836140246613956,1.7203857631802468e-7,-3.0011773605333054e-10,0.00005024153221992533,-8.756057812416479e-8
44.290491332869266,0.04420795069377237,1.6702588576348835e-7,-2.8923732013359234e-10,0.00004926485408578681,-8.500347516215874e-8
44.70248566870733,0.07187821031999073,1.6055492499563446e-7,-2.7624238401703367e-10,0.00004793619906403001,-8.169567304891428e-8
45.20363190789822,0.1051655855009449,1.528184765093787e-7,-2.620650380269277e-10,0.00004625116070365689,-7.773253716338606e-8
45.7839703897385,0.14325043058521536,1.4405700446969196e-7,-2.4751019991474127e-10,0.00004422143477550824,-7.323556010940108e-8
46.43117235732663,0.18519497029047305,1.3454607567574425e-7,-2.3314855909666486e-10,0.000041879384683773954,-6.834637746757827e-8
47.13065788764757,0.22996639084322837,1.2457902800711567e-7,-2.1928280240416608e-10,0.000039279164539373555,-6.321778774907746e-8
47.86587158559355,0.2764622712816465,1.1444843379619641e-7,-2.0598575329527135e-10,0.00003649427966014581,-5.8003815214823806e-8
48.618699640976544,0.32353772871835346,1.0442763079711709e-7,-1.9317709997790498e-10,0.000033612014979650884,-5.2850279063937024e-8
49.369996515292904,0.37003360915677164,9.475138448962568e-8,-1.8068565078076987e-10,0.00003072561855292989,-4.7885762326584796e-8
50.10018268052587,0.41480502970952693,8.559911915787153e-8,-1.6827515678997318e-10,0.000027925737916511957,-4.3212895850335913e-8
50.78987473737777,0.4567495694147846,7.709561985318933e-8,-1.5570060456869065e-10,0.000025293708370926956,-3.890414973006548e-8
51.420513347860684,0.4948344144990551,6.934205457556724e-8,-1.4288538416659056e-10,0.000022899157425605157,-3.5010108807681426e-8
51.9749603920755,0.5281217896800092,6.246243652049566e-8,-1.3015099804132553e-10,0.000020801717955305053,-3.15806173820192e-8
52.43804295800658,0.5557920493062276,5.6627539508017306e-8,-1.182750752862954e-10,0.00001905360822433371,-2.868371621798273e-8
52.797027299081996,0.577163859753386,5.2035445021554535e-8,-1.0827537980949553e-10,0.00001769998293012991,-2.6405496286028273e-8
53.04201042683853,0.5917109761193029,4.8867184421387776e-8,-1.010840176089674e-10,0.00001677693173020057,-2.4831850280550758e-8
53.16622057573288,0.5990752001199384,4.7251214736601595e-8,-9.733735774619556e-11,0.00001630920735256822,-2.4028082215166378e-8
34.370744471871326,0.0009247998800616108,4.572070058462008e-7,-1.149465469934981e-9,0.00009235754546828601,-2.3219601818117467e-7
34.455255213933114,0.008289023880697022,4.527566601521422e-7,-1.1343151089036722e-9,0.00009179187813812236,-2.2994262735620846e-7
34.62296166112288,0.022836140246613956,4.4396974970124615e-7,-1.1054463662612275e-9,0.00009064457639263377,-2.2548574158872583e-7
34.87114237885716,0.04420795069377237,4.310829133873866e-7,-1.0654624161266395e-9,0.0000888904188456492,-2.189321384877397e-7
35.195517040594765,0.07187821031999073,4.1446602525993097e-7,-1.0176635756732155e-9,0.00008650660771202774,-2.1045481128766395e-7
35.59008348891242,0.1051655855009449,3.946229056204898e-7,-9.65458768084939e-10,0.00008348640022229062,-2.0029792406727242e-7
36.047000204423405,0.14325043058521536,3.721748331979011e-7,-9.118027154318565e-10,0.0000798513138556222,-1.88772183174307e-7
36.5565604120541,0.18519497029047305,3.4782680123004547e-7,-8.588033868867249e-10,0.00007565905279233824,-1.762394827938806e-7
37.107284930697446,0.22996639084322837,3.2232336932244594e-7,-8.075944023081792e-10,0.00007100550348350858,-1.63090023278319e-7
37.68613923482511,0.2764622712816465,2.9640251879982823e-7,-7.584701595924205e-10,0.00006602053113829259,-1.4971711770373815e-7
38.278861815136075,0.32353772871835346,2.707497322065511e-7,-7.111665680473215e-10,0.0000608582742627155,-1.3649348610104411e-7
38.87037885377487,0.37003360915677164,2.459489421433331e-7,-6.650962081985766e-10,0.00005568331602500742,-1.237488020490008e-7
39.44527484080616,0.41480502970952693,2.2244189742573377e-7,-6.194472566105682e-10,0.00005065561197509819,-1.117479105207395e-7
39.98828868391972,0.4567495694147846,2.00537475033729e-7,-5.733687384213701e-10,0.000045919247765290034,-1.0067954976304146e-7
40.48480809731882,0.4948344144990551,1.8050027758185426e-7,-5.265759687594993e-10,0.00004159933794181847,-9.067571622271586e-8
40.92133975995141,0.5281217896800092,1.6267104749514984e-7,-4.801743032540969e-10,0.00003780573556049857,-8.186437229072248e-8
41.285937613887725,0.5557920493062276,1.475189199982585e-7,-4.369123665404313e-10,0.000034636955008616044,-7.441884876753184e-8
41.56857602436141,0.577163859753386,1.3558012268999052e-7,-4.004518406741425e-10,0.00003217921890348767,-6.855988679214737e-8
41.76145809162527,0.5917109761193029,1.273382906923296e-7,-3.7419748035735397e-10,0.000030501498139392418,-6.451007752781728e-8
41.859252215299385,0.5990752001199384,1.2313351396943795e-7,-3.6050537911598125e-10,0.000029650895200001583,-6.244044130220788e-8
27.2306593165181,0.0009247998800616108,1.1487494545796248e-6,-4.069988822728658e-9,0.00016380902214108942,-5.803701630811907e-7
27.297614026432925,0.008289023880697022,1.1375968776275336e-6,-4.0165956108057455e-9,0.00016280909733190345,-5.747738937881046e-7
27.430481591531652,0.022836140246613956,1.1155944827154805e-6,-3.914793127842503e-9,0.0001607826808037008,-5.637050221260442e-7
27.627105920663713,0.04420795069377237,1.0833649872662216e-6,-3.773653654895501e-9,0.00015768805595848276,-5.474280703289551e-7
27.884095870704403,0.07187821031999073,1.0418674897038e-6,-3.6047053284206245e-9,0.00015348817772284907,-5.263713722278617e-7
28.19669615612038,0.1051655855009449,9.923885923110366e-7,-3.4198964648367402e-9,0.0001481737766072585,-5.011392094461299e-7
28.5586942334761,0.14325043058521536,9.364922942645575e-7,-3.2296365995918035e-9,0.00014178398570055068,-4.725002886298892e-7
28.962399786802163,0.18519497029047305,8.759312817388042e-7,-3.041415980954595e-9,0.0001344197491294287,-4.4134983738286764e-7
29.39871828891385,0.22996639084322837,8.12537530483579e-7,-2.8593387652314376e-9,0.00012624725567153845,-4.086532071843438e-7
29.857322971233156,0.2764622712816465,7.481116165166887e-7,-2.6845752282360914e-9,0.00011749091726301561,-3.753840146026715e-7
30.32691497168762,0.32353772871835346,6.843117381901252e-7,-2.5163436828967566e-9,0.00010841676361308986,-3.4246643468310216e-7
30.79555186642439,0.37003360915677164,6.225329285909355e-7,-2.352765938220791e-9,0.00009930846404020628,-3.107212707950727e-7
31.251020521695857,0.41480502970952693,5.63814625613851e-7,-2.1912367122326908e-9,0.00009044149799513926,-2.808134334265535e-7
31.681230143081276,0.4567495694147846,5.08890500897478e-7,-2.0289889748919745e-9,0.00008206540974736842,-2.5322243139282515e-7
32.07460396136948,0.4948344144990551,4.5843915175112723e-7,-1.8650287764830332e-9,0.00007440121269657014,-2.2828468667758198e-7
32.42045172139544,0.5281217896800092,4.1338627216444107e-7,-1.7029368487891564e-9,0.00006764920098951774,-2.0631940684135452e-7
32.70930900687549,0.5557920493062276,3.7500345057614115e-7,-1.551924100421544e-9,0.00006199398536675018,-1.8775353833911834e-7
32.933232881194535,0.577163859753386,3.4471806292865854e-7,-1.4245395736738431e-9,0.00005759910915252433,-1.7313455472179605e-7
33.086046151393745,0.5917109761193029,3.237967993994467e-7,-1.332678737646429e-9,0.00005459533274881746,-1.630217220835854e-7
33.1635247892832,0.5990752001199384,3.1312039832873195e-7,-1.2847143200084015e-9,0.00005307143620677511,-1.578503329521504e-7
21.794275068575395,0.0009247998800616108,2.7665530299656337e-6,-1.3542295984965193e-8,0.0002828664411456129,-1.384631240527732e-6
21.8478628039313,0.008289023880697022,2.7397765684792526e-6,-1.3365767896218078e-8,0.0002811463899819841,-1.371395841679362e-6
21.954204417911132,0.022836140246613956,2.6870034629087435e-6,-1.3028911731871203e-8,0.00027766408091878817,-1.3452148983942192e-6
22.11157426578987,0.04420795069377237,2.609817958754174e-6,-1.2561269230561656e-8,0.00027235379180372103,-1.306708804293056e-6
22.317258219158152,0.07187821031999073,2.5106196500412654e-6,-1.2000492965354582e-8,0.00026515867607118275,-1.2568829269142123e-6
22.567450347364844,0.1051655855009449,2.392570194577577e-6,-1.138578418361941e-8,0.00025606841622864755,-1.1971567637052575e-6
22.85717839179013,0.14325043058521536,2.259446948207848e-6,-1.0751525811255427e-8,0.0002451527425734128,-1.129337626492753e-6
23.180287346796682,0.18519497029047305,2.115417582106208e-6,-1.012273346059271e-8,0.0002325832324260375,-1.0555321753043542e-6
23.529498335116845,0.22996639084322837,1.964780576086747e-6,-9.513441387223203e-9,0.0002186389774682152,-9.780144651328326e-7
23.896546245269377,0.2764622712816465,1.8117128689848584e-6,-8.928093921387042e-9,0.00020369525379524008,-8.990814154859915e-7
24.272387943002308,0.32353772871835346,1.6600127781161176e-6,-8.364749704470202e-9,0.00018819588658056482,-8.209189387370284e-7
24.64746521426693,0.37003360915677164,1.5128148840315015e-6,-7.81800854540785e-9,0.00017261275019029318,-7.454788822937245e-7
25.012003180194142,0.41480502970952693,1.3724018748734364e-6,-7.280328379900269e-9,0.00015740336465675482,-6.743589803527239e-7
25.356324877169506,0.4567495694147846,1.240413688966752e-6,-6.743573828247802e-9,0.00014298568822859316,-6.087288467019883e-7
25.671164745749127,0.4948344144990551,1.118537122664041e-6,-6.204613306899567e-9,0.00012974023134535082,-5.494133201240095e-7
25.947966755066766,0.5281217896800092,1.0092234377963889e-6,-5.674103329690726e-9,0.00011802561692839676,-4.971743417578694e-7
26.179155984168375,0.5557920493062276,9.15820093037807e-7,-5.180562653833525e-9,0.00010818235883703703,-4.530116166149253e-7
26.358375240470775,0.577163859753386,8.420036485214975e-7,-4.763939418053894e-9,0.00010051540936782743,-4.1821540089596004e-7
26.480680558389746,0.5917109761193029,7.909741026300549e-7,-4.463019767025285e-9,0.00009526798039811123,-3.941240864102154e-7
26.5426912033203,0.5990752001199384,7.649260110883696e-7,-4.3056799409123435e-9,0.00009260392735007059,-3.817956936221018e-7
17.66463854315067,0.0009247998800616108,6.324391786219954e-6,-4.1727248373791775e-8,0.0004727055220228649,-3.118825657244678e-6
17.708072333557993,0.008289023880697022,6.2633974576716595e-6,-4.118789653319458e-8,0.000469843407494288,-3.0893555105054904e-6
17.794264059006,0.022836140246613956,6.14333312033883e-6,-4.015759978543669e-8,0.00046405595261564495,-3.0310487754407785e-6
17.92181505446796,0.04420795069377237,5.968056969051072e-6,-3.872483594903537e-8,0.0004552459177085751,-2.9452644143651223e-6
18.088525471719496,0.07187821031999073,5.743306632814631e-6,-3.700281439059194e-8,0.000443332556947844,-2.8342104477431166e-6
18.291310537852997,0.1051655855009449,5.476488576009695e-6,-3.5110077043695885e-8,0.00042831009422474785,-2.7010125957058517e-6
18.52614015088133,0.14325043058521536,5.1762723825497226e-6,-3.315146968032123e-8,0.00041029959315185807,-2.549660201592078e-6
18.788025571813524,0.18519497029047305,4.8520433207629225e-6,-3.1204313786593384e-8,0.00038958275336232714,-2.384813984789628e-6
19.07106714417885,0.22996639084322837,4.513318587342838e-6,-2.9313220700954035e-8,0.0003666107791203427,-2.2115166949328777e-6
19.36856585154408,0.2764622712816465,4.169204151134736e-6,-2.749395040794107e-8,0.00034198670724917,-2.0348751430246507e-6
19.67319207650483,0.32353772871835346,3.827824632083793e-6,-2.5743026467536477e-8,0.0003164206196856141,-1.8597678798020462e-6
19.97719872053375,0.37003360915677164,3.495684153989688e-6,-2.404701597953412e-8,0.00029066334401457353,-1.6905813537177903e-6
20.272663074502763,0.41480502970952693,3.177355588250416e-6,-2.2386946561311562e-8,0.0002654409411197375,-1.5309526220136088e-6
20.551741791298625,0.4567495694147846,2.8762417849793014e-6,-2.0741993115765947e-8,0.00024142570581519503,-1.3835938535589912e-6
20.806924974035045,0.4948344144990551,2.5963911165806883e-6,-1.9103665463218386e-8,0.00021925361515165703,-1.2504326926800234e-6
21.03127781106352,0.5281217896800092,2.3440739401024165e-6,-1.750062218036062e-8,0.00019955281467665993,-1.1331938025477643e-6
21.21866069736278,0.5557920493062276,2.1277590109158967e-6,-1.6012933911715567e-8,0.0001829379468435101,-1.0340774604340827e-6
21.363921017909934,0.577163859753386,1.956511272880286e-6,-1.4756629076695088e-8,0.00016996395425249018,-9.559380387186068e-7
