1	0.002344540301685909
2	0.004692145046803134
3	0.00703770174118005
4	0.009381062396271287
5	0.01172375854012953
6	0.01414306926117409
7	0.01640858792197587
8	0.01890684066963835
9	0.02109318046907981
10	0.02351527406327739
11	0.025777692447277057
12	0.02811993375368571
13	0.030462169051352635
14	0.03280439997149166
