-0.0000115518618561387591236904114976028207698562346097148077349
1.180623990762936705881613101160292558600162811336056712049e-6
4.53204359298703849512070021302035954699796210041053157617e-7
1.4282518758573894222050761953218244255442160584826e-7
5.39874616048431727149754239437059824932673786226657154e-8
2.481274410668839394324635475548940402802988e-8
1.31411232293138768015051853508998692105153664355540615e-8
7.66639627008086179992666293976311146e-9
4.792105215164898034087941785381852749375712302178043e-9
3.1558453451966686492781184501e-9
2.165606081041390763511510123695808620749847662537639e-9
1.5366679663349932124722e-9
1.12116457187480250058067928677337135718571006202719e-9
8.375044396173868e-10
6.383829817389172101312740046701789560570487484576e-10
4.952156e-10
3.90109938871818247567492925994323260817320065086e-10
3.12e-10
2.5179497514202996732126543994216694298805924717e-10
"Indeterminate"
